date,open_price,high_price,low_price,close_price,volume,turnover
05/08/2021,552,552.1,525,527,"38,848.00","20,676,805.00"
08/08/2021,527,555,517,538,"63,134.00","33,924,123.00"
09/08/2021,548,591.8,528,590,"158,360.00","89,215,120.70"
10/08/2021,590,624,568.4,603,"72,396.00","42,232,370.40"
11/08/2021,615,615,558.6,592,"45,061.00","26,819,770.00"
12/08/2021,592,603,576,576,"39,123.00","22,891,419.00"
15/08/2021,587,587,520,556,"30,295.00","16,449,000.70"
16/08/2021,552,611.6,537.1,607,"106,017.00","63,226,531.40"
17/08/2021,619,661,606.7,639.9,"65,416.00","41,511,735.00"
18/08/2021,652,685.4,618,623,"46,165.00","29,826,862.60"
19/08/2021,635.4,635.4,568.5,587.9,"36,654.00","21,752,215.60"
24/08/2021,576.2,576.2,529.2,532,"17,815.00","9,572,451.10"
25/08/2021,525,543,480.2,518,"28,457.00","14,362,354.30"
26/08/2021,528.3,550,515,544,"18,372.00","9,835,318.50"
29/08/2021,544,555,521.1,535,"65,323.00","34,779,002.80"
31/08/2021,535,535,497,498,"74,740.00","37,853,704.20"
01/09/2021,507.9,547,507.9,528,"34,374.00","18,321,926.50"
02/09/2021,521,575,506,529,"18,485.00","9,779,713.60"
05/09/2021,539.5,539.5,476.1,476.1,"22,978.00","11,158,536.60"
06/09/2021,485.6,523.6,459.7,515,"43,569.00","21,402,948.00"
07/09/2021,520,520,490,507,"10,523.00","5,329,294.90"
08/09/2021,517.1,517.1,480.3,485,"10,080.00","4,917,164.50"
09/09/2021,489,510,487,502,"12,955.00","6,466,030.00"
12/09/2021,512,547,512,540,"35,669.00","19,133,766.10"
13/09/2021,550,572,520.5,529,"12,825.00","6,813,182.00"
14/09/2021,539.5,550,515,515,"15,028.00","7,892,760.80"
15/09/2021,520,520,485,485,"31,403.00","15,585,681.20"
16/09/2021,494.7,494.7,460,470,"18,381.00","8,608,225.10"
20/09/2021,472,473,423,423,"18,935.00","8,358,313.00"
21/09/2021,423,461,398.6,432,"12,736.00","5,500,122.00"
22/09/2021,440.6,475.2,440.6,474,"13,994.00","6,594,896.50"
23/09/2021,475,498.6,443,465,"12,159.00","5,733,627.40"
26/09/2021,456,456,435,435,"9,296.00","4,122,864.50"
27/09/2021,443.7,450,415,420,"10,024.00","4,253,938.00"
28/09/2021,412,428.4,389,395,"7,909.00","3,163,600.00"
29/09/2021,392,434.5,389.1,432.5,"10,550.00","4,249,692.00"
30/09/2021,433,448.8,420,420,"8,887.00","3,868,076.00"
03/10/2021,411.6,429,392,417,"12,288.00","4,934,851.70"
04/10/2021,409,420,392,398,"7,421.00","2,977,237.40"
05/10/2021,391,415,390.1,403.9,"3,360.00","1,372,285.00"
06/10/2021,411,420,411,415.5,"3,915.00","1,627,325.50"
10/10/2021,410,413,400.1,400.1,"3,425.00","1,384,393.00"
11/10/2021,392.1,400,385,395,"1,703.00","671,289.00"
17/10/2021,402,418,383.1,415,"2,117.00","842,281.90"
18/10/2021,422.9,423,385,404,"4,025.00","1,609,572.50"
19/10/2021,412,420.2,375,383,"7,574.00","2,960,930.20"
20/10/2021,390.6,405,390.6,404,"2,518.00","998,862.00"
21/10/2021,412,420,395,405,"9,005.00","3,662,665.00"
24/10/2021,405,408,397,405,"5,647.00","2,262,984.90"
25/10/2021,413.1,435,412,435,"10,386.00","4,394,986.00"
26/10/2021,443.7,452,435,450,"16,818.00","7,551,733.40"
27/10/2021,452,467.1,433.2,448.9,"16,947.00","7,698,583.60"
28/10/2021,442,463,440.1,463,"8,071.00","3,652,611.00"
31/10/2021,465.1,509.3,465.1,509.3,"16,958.00","8,578,117.80"
01/11/2021,512,535.5,490,499,"28,768.00","14,684,708.80"
02/11/2021,490,540.6,480.2,515,"30,469.00","15,472,950.70"
03/11/2021,515,535.8,510,512,"5,768.00","2,977,886.30"
08/11/2021,503,507,484.6,490,"12,320.00","6,068,827.00"
09/11/2021,481,489,459,465,"16,429.00","7,683,449.40"
11/11/2021,459,485,449,454,"8,450.00","3,886,333.30"
14/11/2021,445,469,445,469,"3,110.00","1,429,637.00"
15/11/2021,474,497,474,484,"7,317.00","3,530,469.00"
16/11/2021,493,499,474,491,"5,085.00","2,490,726.00"
17/11/2021,491,510,485.1,491.9,"13,392.00","6,626,622.20"
18/11/2021,483,493,470,470,"9,089.00","4,335,699.00"
21/11/2021,475,496,468,470,"2,685.00","1,290,612.00"
22/11/2021,472,488,465,471,"3,090.00","1,461,299.00"
23/11/2021,465,475,444,454,"6,602.00","3,005,291.00"
24/11/2021,445,473.3,442,456,"8,004.00","3,609,847.20"
25/11/2021,465,465,450,451.4,"2,823.00","1,281,231.20"
28/11/2021,443,460,421,424,"13,514.00","5,893,203.50"
29/11/2021,424,442,422.5,429,"5,245.00","2,255,074.50"
30/11/2021,437,445,426,440,"4,782.00","2,070,349.00"
01/12/2021,442,447,430,437.9,"8,170.00","3,573,774.00"
02/12/2021,430,430.5,414,422,"6,015.00","2,543,999.90"
05/12/2021,422,422,400,405,"9,770.00","3,976,934.00"
06/12/2021,396.9,429,389,416,"5,380.00","2,205,083.00"
07/12/2021,423,444.9,407,410,"9,555.00","4,006,259.00"
08/12/2021,410,421,401.8,403.1,"5,210.00","2,139,038.00"
09/12/2021,395.1,410,395.1,401,"4,525.00","1,821,310.00"
12/12/2021,393,393,386,390,"4,636.00","1,799,821.50"
13/12/2021,390,395,360.1,370.5,"8,437.00","3,144,039.50"
14/12/2021,377.9,405,377.9,404,"1,928.00","752,175.00"
15/12/2021,412,429.8,397,410,"6,986.00","2,880,483.90"
16/12/2021,418,418,405,414,"4,726.00","1,948,992.20"
20/12/2021,406,415,398,413,"2,571.00","1,041,510.00"
21/12/2021,405,415,404.8,414.9,"5,796.00","2,367,688.60"
22/12/2021,423,429,415,426.9,"5,760.00","2,430,298.10"
23/12/2021,435.4,435.4,411,411,"2,230.00","937,897.20"
26/12/2021,411,426,402,405.5,"5,000.00","2,047,692.00"
27/12/2021,405,415,400,405,"9,063.00","3,676,647.60"
28/12/2021,405,413,405,413,"3,638.00","1,483,123.10"
29/12/2021,420,420,407,408,"1,490.00","611,935.00"
02/01/2022,416,420,407,415,690,"282,207.00"
03/01/2022,423.3,423.3,407,412.6,600,"247,849.00"
04/01/2022,420,435,406.1,412,"2,880.00","1,191,193.00"
05/01/2022,420.2,428.5,407,418,"10,613.00","4,466,280.50"
06/01/2022,425,425,408.7,419,"2,248.00","938,689.00"
09/01/2022,427,460.9,420,460.9,"21,432.00","9,595,480.40"
10/01/2022,455,506.9,455,498,"52,320.00","24,971,708.70"
11/01/2022,489,518,485,497.9,"17,519.00","8,761,679.20"
12/01/2022,507.8,507.8,467,467,"24,626.00","11,959,034.90"
13/01/2022,474,492,465,479,"6,713.00","3,244,857.00"
16/01/2022,488,526.9,481.1,514,"68,039.00","34,703,890.10"
17/01/2022,505,544.6,502,544.6,"26,457.00","13,791,646.00"
18/01/2022,540,541,516,524.1,"28,415.00","14,900,638.30"
19/01/2022,513.7,534,500,505,"20,866.00","10,546,314.00"
20/01/2022,505,539.8,500,531,"23,347.00","12,212,571.90"
23/01/2022,541.6,550,530,532,"28,286.00","15,245,630.60"
24/01/2022,521.4,521.4,502.1,504,"13,530.00","6,891,594.70"
25/01/2022,495,514,488,495,"12,676.00","6,352,467.60"
26/01/2022,500,500,477,480,"5,998.00","2,913,708.60"
27/01/2022,489.6,505,480.5,482.3,"2,488.00","1,211,842.00"
30/01/2022,491.9,525,491.9,525,"13,189.00","6,727,935.60"
31/01/2022,520,520,511,520,"7,247.00","3,730,628.70"
01/02/2022,509.6,550.8,500,540,"32,164.00","17,103,066.60"
03/02/2022,550,554.8,530,554.8,"38,061.00","20,790,849.00"
06/02/2022,543.8,545.7,531,531.3,"13,551.00","7,274,150.80"
07/02/2022,524,539.9,520.7,528,"6,689.00","3,556,370.80"
08/02/2022,538.5,550,517.6,529,"7,434.00","3,918,010.20"
